SAMPLE_KEY,PLATE_ID,WELL_POSITION,SITE,IMG_Hoechst,IMG_ERSyto,IMG_Ph_golgi,IMG_Mito,IMG_ERSytoBleed
P102785-A18-5,P102785,A18,5,A18_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,A18_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,A18_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,A18_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,A18_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-A18-6,P102785,A18,6,A18_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,A18_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,A18_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,A18_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,A18_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-A18-7,P102785,A18,7,A18_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,A18_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,A18_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,A18_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,A18_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-A18-8,P102785,A18,8,A18_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,A18_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,A18_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,A18_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,A18_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-A18-9,P102785,A18,9,A18_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,A18_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,A18_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,A18_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,A18_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-A21-1,P102785,A21,1,A21_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,A21_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,A21_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,A21_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,A21_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-A21-2,P102785,A21,2,A21_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,A21_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,A21_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,A21_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,A21_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-A21-3,P102785,A21,3,A21_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,A21_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,A21_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,A21_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,A21_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-A21-4,P102785,A21,4,A21_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,A21_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,A21_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,A21_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,A21_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-A21-5,P102785,A21,5,A21_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,A21_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,A21_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,A21_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,A21_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-A21-6,P102785,A21,6,A21_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,A21_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,A21_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,A21_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,A21_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-A21-7,P102785,A21,7,A21_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,A21_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,A21_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,A21_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,A21_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-A21-8,P102785,A21,8,A21_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,A21_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,A21_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,A21_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,A21_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-A21-9,P102785,A21,9,A21_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,A21_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,A21_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,A21_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,A21_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-B02-1,P102785,B02,1,B02_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,B02_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,B02_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,B02_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,B02_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-B02-2,P102785,B02,2,B02_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,B02_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,B02_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,B02_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,B02_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-B02-3,P102785,B02,3,B02_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,B02_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,B02_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,B02_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,B02_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-B02-4,P102785,B02,4,B02_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,B02_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,B02_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,B02_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,B02_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-B02-5,P102785,B02,5,B02_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,B02_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,B02_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,B02_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,B02_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-B02-6,P102785,B02,6,B02_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,B02_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,B02_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,B02_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,B02_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-B02-7,P102785,B02,7,B02_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,B02_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,B02_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,B02_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,B02_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-B02-8,P102785,B02,8,B02_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,B02_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,B02_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,B02_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,B02_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-B02-9,P102785,B02,9,B02_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,B02_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,B02_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,B02_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,B02_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-B03-1,P102785,B03,1,B03_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,B03_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,B03_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,B03_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,B03_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-B03-2,P102785,B03,2,B03_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,B03_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,B03_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,B03_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,B03_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-B03-3,P102785,B03,3,B03_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,B03_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,B03_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,B03_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,B03_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-B03-4,P102785,B03,4,B03_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,B03_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,B03_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,B03_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,B03_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-B03-5,P102785,B03,5,B03_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,B03_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,B03_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,B03_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,B03_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-B03-6,P102785,B03,6,B03_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,B03_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,B03_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,B03_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,B03_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-B03-7,P102785,B03,7,B03_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,B03_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,B03_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,B03_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,B03_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-B03-8,P102785,B03,8,B03_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,B03_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,B03_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,B03_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,B03_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-B03-9,P102785,B03,9,B03_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,B03_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,B03_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,B03_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,B03_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-B04-1,P102785,B04,1,B04_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,B04_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,B04_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,B04_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,B04_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-B04-2,P102785,B04,2,B04_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,B04_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,B04_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,B04_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,B04_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-B04-3,P102785,B04,3,B04_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,B04_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,B04_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,B04_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,B04_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-B04-4,P102785,B04,4,B04_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,B04_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,B04_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,B04_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,B04_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-B04-5,P102785,B04,5,B04_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,B04_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,B04_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,B04_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,B04_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-B04-6,P102785,B04,6,B04_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,B04_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,B04_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,B04_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,B04_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-B04-7,P102785,B04,7,B04_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,B04_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,B04_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,B04_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,B04_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-B04-8,P102785,B04,8,B04_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,B04_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,B04_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,B04_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,B04_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-B04-9,P102785,B04,9,B04_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,B04_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,B04_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,B04_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,B04_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-B05-1,P102785,B05,1,B05_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,B05_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,B05_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,B05_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,B05_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-B05-2,P102785,B05,2,B05_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,B05_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,B05_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,B05_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,B05_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-B05-3,P102785,B05,3,B05_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,B05_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,B05_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,B05_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,B05_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-B05-4,P102785,B05,4,B05_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,B05_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,B05_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,B05_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,B05_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-B05-5,P102785,B05,5,B05_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,B05_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,B05_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,B05_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,B05_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-B05-6,P102785,B05,6,B05_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,B05_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,B05_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,B05_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,B05_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-B05-7,P102785,B05,7,B05_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,B05_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,B05_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,B05_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,B05_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-B05-8,P102785,B05,8,B05_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,B05_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,B05_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,B05_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,B05_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-B05-9,P102785,B05,9,B05_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,B05_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,B05_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,B05_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,B05_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-B06-1,P102785,B06,1,B06_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,B06_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,B06_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,B06_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,B06_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-B06-2,P102785,B06,2,B06_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,B06_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,B06_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,B06_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,B06_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-B06-3,P102785,B06,3,B06_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,B06_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,B06_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,B06_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,B06_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-B06-4,P102785,B06,4,B06_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,B06_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,B06_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,B06_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,B06_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-B06-5,P102785,B06,5,B06_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,B06_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,B06_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,B06_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,B06_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-B06-6,P102785,B06,6,B06_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,B06_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,B06_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,B06_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,B06_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-B06-7,P102785,B06,7,B06_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,B06_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,B06_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,B06_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,B06_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-B06-8,P102785,B06,8,B06_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,B06_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,B06_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,B06_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,B06_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-B06-9,P102785,B06,9,B06_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,B06_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,B06_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,B06_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,B06_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-B08-1,P102785,B08,1,B08_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,B08_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,B08_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,B08_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,B08_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-B08-2,P102785,B08,2,B08_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,B08_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,B08_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,B08_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,B08_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-B08-3,P102785,B08,3,B08_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,B08_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,B08_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,B08_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,B08_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-B08-4,P102785,B08,4,B08_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,B08_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,B08_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,B08_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,B08_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-B08-5,P102785,B08,5,B08_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,B08_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,B08_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,B08_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,B08_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-B08-6,P102785,B08,6,B08_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,B08_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,B08_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,B08_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,B08_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-B08-7,P102785,B08,7,B08_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,B08_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,B08_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,B08_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,B08_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-B08-8,P102785,B08,8,B08_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,B08_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,B08_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,B08_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,B08_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-B08-9,P102785,B08,9,B08_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,B08_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,B08_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,B08_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,B08_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-B09-1,P102785,B09,1,B09_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,B09_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,B09_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,B09_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,B09_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
P102785-B09-2,P102785,B09,2,B09_s2_x1_y0_Fluorescence_405_nm_Ex.tiff,B09_s2_x1_y0_Fluorescence_488_nm_Ex.tiff,B09_s2_x1_y0_Fluorescence_561_nm_Ex.tiff,B09_s2_x1_y0_Fluorescence_638_nm_Ex.tiff,B09_s2_x1_y0_Fluorescence_730_nm_Ex.tiff
P102785-B09-3,P102785,B09,3,B09_s3_x2_y0_Fluorescence_405_nm_Ex.tiff,B09_s3_x2_y0_Fluorescence_488_nm_Ex.tiff,B09_s3_x2_y0_Fluorescence_561_nm_Ex.tiff,B09_s3_x2_y0_Fluorescence_638_nm_Ex.tiff,B09_s3_x2_y0_Fluorescence_730_nm_Ex.tiff
P102785-B09-4,P102785,B09,4,B09_s4_x0_y1_Fluorescence_405_nm_Ex.tiff,B09_s4_x0_y1_Fluorescence_488_nm_Ex.tiff,B09_s4_x0_y1_Fluorescence_561_nm_Ex.tiff,B09_s4_x0_y1_Fluorescence_638_nm_Ex.tiff,B09_s4_x0_y1_Fluorescence_730_nm_Ex.tiff
P102785-B09-5,P102785,B09,5,B09_s5_x1_y1_Fluorescence_405_nm_Ex.tiff,B09_s5_x1_y1_Fluorescence_488_nm_Ex.tiff,B09_s5_x1_y1_Fluorescence_561_nm_Ex.tiff,B09_s5_x1_y1_Fluorescence_638_nm_Ex.tiff,B09_s5_x1_y1_Fluorescence_730_nm_Ex.tiff
P102785-B09-6,P102785,B09,6,B09_s6_x2_y1_Fluorescence_405_nm_Ex.tiff,B09_s6_x2_y1_Fluorescence_488_nm_Ex.tiff,B09_s6_x2_y1_Fluorescence_561_nm_Ex.tiff,B09_s6_x2_y1_Fluorescence_638_nm_Ex.tiff,B09_s6_x2_y1_Fluorescence_730_nm_Ex.tiff
P102785-B09-7,P102785,B09,7,B09_s7_x0_y2_Fluorescence_405_nm_Ex.tiff,B09_s7_x0_y2_Fluorescence_488_nm_Ex.tiff,B09_s7_x0_y2_Fluorescence_561_nm_Ex.tiff,B09_s7_x0_y2_Fluorescence_638_nm_Ex.tiff,B09_s7_x0_y2_Fluorescence_730_nm_Ex.tiff
P102785-B09-8,P102785,B09,8,B09_s8_x1_y2_Fluorescence_405_nm_Ex.tiff,B09_s8_x1_y2_Fluorescence_488_nm_Ex.tiff,B09_s8_x1_y2_Fluorescence_561_nm_Ex.tiff,B09_s8_x1_y2_Fluorescence_638_nm_Ex.tiff,B09_s8_x1_y2_Fluorescence_730_nm_Ex.tiff
P102785-B09-9,P102785,B09,9,B09_s9_x2_y2_Fluorescence_405_nm_Ex.tiff,B09_s9_x2_y2_Fluorescence_488_nm_Ex.tiff,B09_s9_x2_y2_Fluorescence_561_nm_Ex.tiff,B09_s9_x2_y2_Fluorescence_638_nm_Ex.tiff,B09_s9_x2_y2_Fluorescence_730_nm_Ex.tiff
P102785-B10-1,P102785,B10,1,B10_s1_x0_y0_Fluorescence_405_nm_Ex.tiff,B10_s1_x0_y0_Fluorescence_488_nm_Ex.tiff,B10_s1_x0_y0_Fluorescence_561_nm_Ex.tiff,B10_s1_x0_y0_Fluorescence_638_nm_Ex.tiff,B10_s1_x0_y0_Fluorescence_730_nm_Ex.tiff
